time_s,time_ms,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,X_GYRO_LWR_raw,Y_GYRO_LWR_raw,Z_GYRO_LWR_raw,X_ACCL_LWR_raw,Y_ACCL_LWR_raw,Z_ACCL_LWR_raw
0.185001,185.001480,0.061633,-0.090620,0.142282,0.067196,-0.958222,-0.310722,40392,-59389,93246,3523002,-50238420,-16290757
0.185982,185.981880,-0.230406,-0.089714,-0.001884,0.066791,-0.954105,-0.310190,-150999,-58795,-1235,3501782,-50022562,-16262881
0.187011,187.011300,-0.086385,-0.037027,-0.148969,0.064649,-0.953999,-0.305892,-56613,-24266,-97628,3389453,-50017025,-16037528
0.187992,187.991700,0.156975,0.012003,-0.004482,0.068554,-0.949828,-0.305172,102875,7866,-2937,3594186,-49798362,-15999780
0.188972,188.972100,0.108696,0.061269,0.044543,0.071978,-0.951798,-0.308341,71235,40153,29192,3773715,-49901632,-16165960
0.190002,190.001520,-0.088008,0.264375,-0.197688,0.068001,-0.946738,-0.305921,-57677,173261,-129557,3565234,-49636313,-16039097
0.190982,190.981920,-0.233401,-0.034895,-0.342809,0.068337,-0.945319,-0.305226,-152962,-22869,-224663,3582820,-49561943,-16002643
0.192011,192.011340,0.059250,-0.186169,-0.198634,0.070405,-0.944506,-0.304409,38830,-122008,-130177,3691273,-49519323,-15959811
0.192992,192.991740,0.203261,-0.033910,-0.297020,0.065782,-0.945279,-0.307498,133209,-22223,-194655,3448890,-49559867,-16121727
0.193972,193.972140,0.061429,-0.040498,0.142279,0.064872,-0.943948,-0.304834,40258,-26541,93244,3401181,-49490039,-15982095
0.195002,195.001560,0.059007,0.262244,-0.003847,0.064895,-0.944641,-0.312834,38671,171864,-2521,3402363,-49526387,-16401511
0.195982,195.981960,0.253700,0.261638,0.092262,0.067090,-0.948190,-0.302547,166265,171467,60465,3517457,-49712470,-15862183
0.197011,197.011380,-0.179529,-0.193126,0.241312,0.065686,-0.949474,-0.305852,-117656,-126567,158146,3443830,-49779783,-16035428
0.197992,197.991780,-0.084399,0.059192,0.143243,0.065538,-0.951018,-0.309353,-55312,38792,93876,3436081,-49860724,-16219030
0.198972,198.972180,-0.085216,0.259679,0.143234,0.065159,-0.950930,-0.305518,-55847,170183,93870,3416192,-49856137,-16017943
0.200002,200.001600,-0.036732,0.160291,0.094211,0.066666,-0.952722,-0.307037,-24073,105048,61742,3495242,-49950052,-16097575
0.200982,200.982000,0.058023,0.114561,-0.198651,0.068565,-0.951248,-0.307596,38026,75079,-130188,3594790,-49872803,-16126882
0.202011,202.011420,-0.036734,0.160291,0.094211,0.062770,-0.952271,-0.310656,-24074,105048,61742,3290958,-49926441,-16287334
0.202992,202.991820,-0.229208,-0.091725,0.144225,0.066199,-0.952208,-0.304224,-150214,-60113,94519,3470712,-49923116,-15950112
0.203972,203.972220,-0.035693,-0.289465,-0.003169,0.064733,-0.951646,-0.306757,-23392,-189704,-2077,3393895,-49893639,-16082927
0.205002,205.001640,-0.085384,-0.088490,-0.051559,0.064742,-0.949370,-0.307034,-55957,-57993,-33790,3394341,-49774354,-16097440
0.205982,205.982040,0.350267,0.063533,-0.054483,0.068888,-0.951473,-0.305610,229551,41637,-35706,3611711,-49884591,-16022788
0.207011,207.011460,0.109299,0.010477,0.093250,0.069744,-0.945584,-0.307853,71630,6866,61112,3656595,-49575824,-16140352
0.207992,207.991860,-0.035489,-0.339584,-0.003165,0.065827,-0.941973,-0.304900,-23258,-222550,-2074,3451254,-49386500,-15985533
0.208972,208.972260,0.060640,-0.138730,-0.003824,0.064320,-0.947220,-0.307716,39741,-90918,-2506,3372211,-49661591,-16133160
0.210002,210.001680,0.010747,0.112366,-0.052217,0.064398,-0.944236,-0.307672,7043,73640,-34221,3376335,-49505173,-16130859
0.210982,210.982080,-0.277885,-0.041789,0.144545,0.065504,-0.944929,-0.307793,-182115,-27387,94729,3434305,-49541512,-16137212
0.212012,212.011500,-0.037930,0.162303,-0.051898,0.063407,-0.946248,-0.307233,-24858,106367,-34012,3324378,-49610659,-16107856
0.212992,212.991900,0.009930,0.312851,-0.052229,0.065298,-0.947090,-0.307674,6508,205030,-34229,3423482,-49654781,-16130980
0.213972,213.972300,-0.133440,-0.288490,-0.099928,0.069525,-0.946684,-0.307325,-87451,-189065,-65489,3645113,-49633482,-16112686
0.215002,215.001720,-0.034895,-0.290807,0.094238,0.066096,-0.951320,-0.308246,-22869,-190583,61760,3465316,-49876561,-16160987
0.215982,215.982120,-0.134079,0.160593,0.046201,0.069371,-0.946921,-0.307369,-87870,105246,30278,3637049,-49645933,-16114994
0.217012,217.011540,-0.036928,0.110838,0.045601,0.063972,-0.950440,-0.307259,-24201,72639,29885,3353954,-49830438,-16109231
0.217992,217.991940,0.012538,0.159132,0.191382,0.064473,-0.953067,-0.308283,8217,104289,125424,3380233,-49968135,-16162898
0.218972,218.972340,0.012140,0.159802,0.142680,0.067712,-0.952045,-0.308206,7956,104728,93507,3550043,-49914600,-16158891
0.220002,220.001760,0.013170,-0.190379,0.093997,0.068317,-0.950469,-0.308456,8631,-124767,61602,3581785,-49831959,-16171988
0.220982,220.982160,0.062451,-0.291109,0.142383,0.066181,-0.952385,-0.310283,40928,-190781,93312,3469810,-49932405,-16267762
0.222012,222.011580,0.158571,0.009319,0.190421,0.065963,-0.950144,-0.308235,103921,6107,124794,3458347,-49814922,-16160375
0.222992,222.991980,0.205655,-0.037935,-0.004712,0.066568,-0.949005,-0.309875,134778,-24861,-3088,3490096,-49755204,-16246389
0.223972,223.972380,-0.276465,-0.293068,0.193352,0.067231,-0.950432,-0.304354,-181184,-192065,126715,3524823,-49829997,-15956911
0.225002,225.001800,0.009950,0.113705,-0.149536,0.063813,-0.947701,-0.308293,6521,74518,-98000,3345625,-49686806,-16163429
0.225982,225.982200,-0.085587,-0.038370,-0.051472,0.063586,-0.945587,-0.309134,-56090,-25146,-33733,3333763,-49575998,-16207522
0.227012,227.011620,-0.038737,0.263216,-0.100516,0.064944,-0.950196,-0.307689,-25387,172501,-65874,3404956,-49817647,-16131745
0.227992,227.992020,0.010562,-0.036659,-0.149525,0.066575,-0.952060,-0.307863,6922,-24025,-97993,3490426,-49915383,-16140879
0.228972,228.972420,0.011758,-0.038672,-0.003416,0.065640,-0.949322,-0.306994,7706,-25344,-2239,3441449,-49771815,-16095342
0.230002,230.001840,0.303206,-0.088358,0.043346,0.067143,-0.950403,-0.307198,198709,-57906,28407,3520216,-49828489,-16105999
0.230982,230.982240,0.011360,-0.038000,-0.052121,0.065353,-0.948663,-0.308648,7445,-24904,-34158,3426388,-49737258,-16182042
0.232012,232.011660,0.446613,0.114691,-0.103746,0.067584,-0.948120,-0.307280,292692,75164,-67991,3543357,-49708818,-16110321
0.232992,232.992060,-0.181950,0.109615,0.095274,0.065057,-0.949524,-0.307041,-119243,71837,62439,3410840,-49782414,-16097778
0.233972,233.972460,-0.181337,-0.040750,0.095284,0.066308,-0.950307,-0.311078,-118841,-26706,62445,3476430,-49823456,-16309453
0.235002,235.001880,-0.132260,-0.091357,0.143666,0.066739,-0.947120,-0.310119,-86678,-59872,94153,3499054,-49656366,-16259174
0.235982,235.982280,-0.084204,0.108643,0.192033,0.066894,-0.951772,-0.305321,-55184,71200,125851,3507163,-49900264,-16007588
0.237012,237.011700,-0.085605,0.160776,0.045921,0.068692,-0.945750,-0.306454,-56102,105366,30095,3601443,-49584525,-16067003
0.237992,237.992100,-0.134477,0.161263,-0.002457,0.069386,-0.947780,-0.305927,-88131,105685,-1610,3637846,-49690968,-16039389
0.238973,238.972500,-0.134254,-0.088004,-0.099849,0.068405,-0.945169,-0.307676,-87985,-57674,-65437,3586418,-49554091,-16131068
0.240002,240.001920,0.011760,-0.038670,-0.003416,0.069205,-0.948880,-0.305549,7707,-25343,-2239,3628353,-49748660,-16019554
0.240982,240.982320,0.448811,0.061217,0.139772,0.066065,-0.945546,-0.305996,294133,40119,91601,3463709,-49573821,-16043017
0.242012,242.011740,0.156364,0.162367,-0.004401,0.066268,-0.949910,-0.309420,102475,106409,-2884,3474341,-49802656,-16222541
0.242992,242.992140,0.159380,-0.091594,0.239130,0.069013,-0.949515,-0.307023,104451,-60027,156716,3618267,-49781956,-16096835
0.243973,243.972540,0.056644,-0.032451,-0.442068,0.066966,-0.951221,-0.304807,37122,-21267,-289714,3510941,-49871356,-15980660
0.245002,245.001960,0.107899,0.062608,-0.052687,0.068280,-0.950467,-0.307353,70713,41031,-34529,3579835,-49831864,-16114172
0.245982,245.982360,-0.085196,0.060530,0.046013,0.065106,-0.950069,-0.305747,-55834,39669,30155,3413442,-49810998,-16029974
0.247012,247.011780,-0.230403,-0.089716,-0.001709,0.065890,-0.950657,-0.308243,-150997,-58796,-1120,3454508,-49841787,-16160786
0.247992,247.992180,-0.181540,0.009370,0.095367,0.064374,-0.953923,-0.305413,-118974,6141,62500,3375058,-50013035,-16012431
0.248973,248.972580,0.108708,-0.038304,-0.003979,0.067123,-0.951536,-0.305953,71243,-25103,-2608,3519177,-49887915,-16040740
0.250002,250.002000,-0.131851,-0.191603,0.143758,0.061650,-0.950201,-0.308898,-86410,-125569,94213,3232233,-49817885,-16195131
0.250982,250.982400,-0.035710,-0.090320,0.094402,0.068513,-0.950586,-0.308501,-23403,-59192,61867,3592048,-49838088,-16174312
0.252012,252.011820,-0.179916,-0.292030,0.144086,0.064428,-0.950448,-0.310939,-117910,-191385,94428,3377907,-49830852,-16302161
0.252992,252.992220,-0.231201,-0.088374,-0.099115,0.067666,-0.948434,-0.307324,-151520,-57917,-64956,3547631,-49725272,-16112604
0.253973,253.972620,0.056421,0.216814,-0.344591,0.068997,-0.948618,-0.308464,36976,142091,-225831,3617408,-49734900,-16172408
0.255002,255.002040,-0.086392,0.062543,-0.100096,0.069495,-0.950929,-0.308969,-56618,40988,-65599,3643556,-49856054,-16198876
0.255982,255.982440,0.058852,-0.185501,-0.247162,0.066162,-0.944333,-0.307551,38569,-121570,-161980,3468774,-49510257,-16124532
0.257012,257.011860,-0.134264,0.011566,-0.051067,0.068762,-0.946195,-0.310725,-87991,7580,-33467,3605094,-49607890,-16290924
0.257992,257.992260,-0.038736,0.263214,-0.100430,0.067124,-0.949588,-0.310034,-25386,172500,-65818,3519208,-49785761,-16254688
0.258973,258.972660,-0.231599,-0.087703,-0.147818,0.067655,-0.947570,-0.307074,-151781,-57477,-96874,3547081,-49679979,-16099504
0.260002,260.002080,0.157599,-0.237938,-0.052995,0.062619,-0.949444,-0.309152,103284,-155935,-34731,3283026,-49778221,-16208488
0.260982,260.982480,-0.327351,-0.090083,-0.001062,0.065876,-0.949438,-0.307592,-214533,-59037,-696,3453783,-49777910,-16126680
0.262012,262.011900,0.108708,-0.038304,-0.003979,0.067564,-0.952793,-0.307906,71243,-25103,-2608,3542306,-49953815,-16143149
0.262992,262.992300,-0.133067,0.009554,0.095042,0.068551,-0.951303,-0.311794,-87207,6261,62287,3594037,-49875675,-16346963
0.263973,263.972700,-0.035312,-0.090991,0.143105,0.066421,-0.949236,-0.307823,-23142,-59632,93785,3482362,-49767317,-16138774
0.265002,265.002120,0.303001,-0.038239,0.043428,0.067536,-0.951073,-0.309780,198575,-25060,28461,3540809,-49863636,-16241388
0.265983,265.982520,0.010962,-0.037332,-0.100737,0.067172,-0.947153,-0.309449,7184,-24466,-66019,3521741,-49658075,-16224016
0.267012,267.011940,0.010934,0.261388,0.045354,0.064717,-0.950867,-0.308214,7166,171303,29723,3393030,-49852835,-16159287
0.267992,267.992340,-0.038531,0.213094,-0.100429,0.064000,-0.947190,-0.308956,-25252,139653,-65817,3355461,-49660030,-16198218
0.268973,268.972740,-0.036528,0.110165,0.094389,0.069622,-0.951316,-0.307712,-23939,72198,61859,3650195,-49876335,-16132997
0.270002,270.002160,-0.134070,0.061017,-0.002367,0.067064,-0.947820,-0.309143,-87864,39988,-1551,3516088,-49693063,-16207978
0.270983,270.982560,-0.230608,-0.039594,-0.001712,0.063878,-0.949542,-0.307686,-151131,-25948,-1122,3349071,-49783328,-16131623
0.272012,272.011980,-0.037122,0.061386,-0.003012,0.064973,-0.949093,-0.306763,-24328,40230,-1974,3406436,-49759831,-16083197
0.272992,272.992380,-0.181172,0.307419,0.290076,0.066925,-0.951462,-0.306270,-118733,201470,190104,3508799,-49883989,-16057343
0.273973,273.972780,-0.036278,-0.139771,0.045618,0.067087,-0.946285,-0.307815,-23775,-91600,29896,3517314,-49612577,-16138367
0.275002,275.002200,0.061458,-0.041171,0.191074,0.067883,-0.947098,-0.307544,40277,-26982,125222,3559003,-49655223,-16124188
0.275983,275.982600,0.349712,-0.085493,-0.151787,0.064808,-0.949661,-0.311597,229187,-56029,-99475,3397797,-49789576,-16336683
0.277012,277.012020,0.059444,0.161327,0.044952,0.060697,-0.949311,-0.309128,38957,105727,29460,3182285,-49771221,-16207235
0.277992,277.992420,-0.036481,-0.089648,0.045615,0.069414,-0.950614,-0.308653,-23908,-58752,29894,3639310,-49839574,-16182310
0.278973,278.972820,0.059668,-0.087939,-0.052438,0.066374,-0.948210,-0.306187,39104,-57632,-34366,3479927,-49713526,-16052992
0.280002,280.002240,-0.229764,-0.240752,0.046918,0.069312,-0.948333,-0.306841,-150578,-157779,30748,3633964,-49719976,-16087288
0.280983,280.982640,-0.038290,0.062727,-0.100504,0.064030,-0.945648,-0.305849,-25094,41109,-65866,3357030,-49579190,-16035284
0.282012,282.012060,0.252531,0.262979,-0.005051,0.068114,-0.947576,-0.310793,165499,172346,-3310,3571153,-49680285,-16294512
0.282992,282.992460,-0.280260,0.061136,-0.050182,0.065000,-0.949026,-0.310321,-183671,40066,-32887,3407893,-49756273,-16269767
0.283973,283.972860,0.011417,-0.337390,-0.149507,0.065774,-0.950378,-0.306697,7482,-221112,-97981,3448459,-49827156,-16079732
0.285002,285.002280,0.011378,0.060899,0.045282,0.063201,-0.949244,-0.310416,7457,39911,29676,3313532,-49767737,-16274723
0.285983,285.982680,0.012779,0.008766,0.191394,0.067465,-0.948283,-0.308356,8375,5745,125432,3537103,-49717332,-16166709
0.287012,287.012100,-0.133040,0.008884,0.143663,0.070171,-0.949042,-0.310088,-87189,5822,94151,3679000,-49757109,-16257567
0.287992,287.992500,-0.086365,0.061873,-0.051476,0.063928,-0.951002,-0.309685,-56600,40549,-33735,3351690,-49859869,-16236400
0.288973,288.972900,-0.084761,-0.040382,0.094638,0.062484,-0.950138,-0.304382,-55549,-26465,62022,3275985,-49814617,-15958373
0.290002,290.002320,0.058870,-0.086598,-0.149844,0.066993,-0.951312,-0.308244,38581,-56753,-98202,3512373,-49876163,-16160888
0.290983,290.982720,-0.084557,-0.090504,0.094643,0.064124,-0.947261,-0.306702,-55415,-59313,62025,3361950,-49663771,-16080022
0.292012,292.012140,-0.082747,-0.242882,0.240759,0.063663,-0.951433,-0.308783,-54229,-159175,157784,3337757,-49882516,-16189124
0.292993,292.992540,0.108122,0.111389,0.044630,0.065171,-0.950043,-0.309302,70859,73000,29249,3416830,-49809625,-16216328
0.293973,293.972940,-0.084352,-0.140625,0.094644,0.067827,-0.952245,-0.308564,-55281,-92160,62026,3556111,-49925041,-16177656
0.295002,295.002360,-0.084381,0.158092,0.240736,0.065834,-0.952145,-0.307073,-55300,103607,157769,3451603,-49919819,-16099487
0.295983,295.982760,0.010582,0.062242,-0.052122,0.064301,-0.948391,-0.305803,6935,40791,-34159,3371241,-49723025,-16032888
0.297012,297.012180,0.159621,-0.242104,0.239140,0.067653,-0.950634,-0.308147,104609,-158665,156723,3546990,-49840601,-16155752
0.297993,297.992580,0.251958,0.014763,-0.199849,0.069054,-0.950150,-0.309277,165123,9675,-130973,3620419,-49815206,-16215024
0.298973,298.972980,0.153221,-0.032375,-0.442714,0.066051,-0.947349,-0.305736,100415,-21217,-290137,3462978,-49668393,-16029396
0.300002,300.002400,-0.084564,0.008780,0.143338,0.066646,-0.952107,-0.310746,-55420,5754,93938,3494153,-49917824,-16292028
0.300983,300.982800,-0.085567,0.060243,0.045885,0.064862,-0.949446,-0.306329,-56077,39481,30071,3400634,-49778304,-16060450
0.302012,302.012220,-0.085402,0.011465,-0.051567,0.063462,-0.950844,-0.308613,-55969,7514,-33795,3327235,-49851626,-16180220
0.302993,302.992620,0.060233,-0.137675,-0.101233,0.064556,-0.950396,-0.307650,39474,-90227,-66344,3384585,-49828140,-16129718
0.303973,303.973020,0.057423,0.066164,-0.344760,0.063908,-0.948875,-0.307870,37633,43361,-225942,3350638,-49748354,-16141232
0.305002,305.002440,0.155177,-0.034381,-0.296698,0.066695,-0.946250,-0.307852,101697,-22532,-194444,3496741,-49610768,-16140311
0.305983,305.982840,-0.279102,0.060181,-0.001573,0.067936,-0.947799,-0.306086,-182912,39440,-1031,3561780,-49691959,-16047728
0.307012,307.012260,0.014337,0.007143,0.288707,0.064955,-0.951139,-0.308291,9396,4681,189207,3405527,-49867083,-16163318
0.307993,307.992660,-0.036325,-0.039140,-0.003185,0.063090,-0.946972,-0.310972,-23806,-25651,-2087,3307724,-49648609,-16303899
0.308973,308.973060,0.205450,-0.087001,-0.102208,0.063416,-0.947750,-0.310230,134644,-57017,-66983,3324817,-49689418,-16264975
0.310002,310.002480,0.011536,0.111409,-0.003517,0.064353,-0.952195,-0.304988,7560,73013,-2305,3373928,-49922467,-15990141
0.310983,310.982880,-0.180568,0.157442,0.241289,0.065834,-0.952185,-0.307193,-118337,103181,158131,3451595,-49921914,-16105736
0.312012,312.012300,-0.037521,-0.037131,-0.149295,0.064128,-0.948093,-0.309360,-24590,-24334,-97842,3362146,-49707361,-16219359
0.312993,312.992700,-0.086198,0.012807,-0.148975,0.065292,-0.953259,-0.309546,-56491,8393,-97632,3423173,-49978218,-16229101
0.313973,313.973100,-0.376050,0.059813,-0.000925,0.063404,-0.949949,-0.310420,-246448,39199,-606,3324210,-49804703,-16274950
0.315003,315.002520,-0.084215,0.109029,0.143239,0.068039,-0.949999,-0.307067,-55191,71453,93873,3567206,-49807312,-16099141
0.315983,315.982920,0.207649,-0.140474,0.141312,0.064888,-0.949181,-0.308975,136085,-92061,92610,3401987,-49764407,-16199183
0.317012,317.012340,-0.182144,-0.039024,-0.050917,0.063771,-0.949970,-0.306144,-119370,-25575,-33369,3343435,-49805784,-16050758
0.317993,317.992740,0.012752,-0.089749,0.045197,0.069839,-0.947276,-0.309142,8357,-58818,29620,3661549,-49664535,-16207953
0.318973,318.973140,0.109894,-0.039929,0.093250,0.069408,-0.944736,-0.311125,72020,-26168,61112,3638988,-49531374,-16311934
0.320003,320.002560,-0.086821,0.262746,-0.100284,0.066009,-0.947830,-0.308464,-56899,172193,-65722,3460790,-49693575,-16172410
0.320983,320.982960,0.012538,0.059946,0.093892,0.063691,-0.949415,-0.304666,8217,39286,61533,3339267,-49776703,-15973289
0.322012,322.012380,-0.035507,-0.239629,-0.003174,0.068681,-0.947630,-0.305477,-23270,-157043,-2080,3600841,-49683107,-16015771
0.322993,322.992780,0.063425,-0.143039,0.288391,0.064490,-0.948635,-0.308921,41566,-93742,189000,3381153,-49735778,-16196377
0.323973,323.973180,-0.036334,0.060431,0.045511,0.065457,-0.948159,-0.311083,-23812,39604,29826,3431817,-49710844,-16309732
0.325003,325.002600,0.350240,0.263335,-0.005794,0.066143,-0.946262,-0.309392,229533,172579,-3797,3467776,-49611355,-16221057
0.325983,325.983000,-0.036354,0.260121,0.142906,0.067576,-0.953775,-0.308432,-23825,170473,93655,3542911,-50005301,-16170739
0.327012,327.012420,0.206636,0.011104,0.092599,0.067015,-0.953596,-0.311363,135421,7277,60686,3513512,-49995902,-16324378
0.327993,327.992820,0.111887,-0.042740,0.336765,0.066144,-0.953020,-0.311875,73326,-28010,220702,3467839,-49965692,-16351208
0.328973,328.973220,-0.035324,-0.090060,0.094223,0.064525,-0.954404,-0.309018,-23150,-59022,61750,3382993,-50038250,-16201455
0.330003,330.002640,0.303203,-0.088101,0.043256,0.067630,-0.951930,-0.308289,198707,-57738,28348,3545755,-49908568,-16163208
0.330983,330.983040,0.011757,-0.038414,-0.003506,0.067577,-0.950832,-0.308194,7705,-25175,-2298,3542966,-49850980,-16158243
0.332012,332.012460,-0.084567,-0.288721,-0.051549,0.067754,-0.949020,-0.306663,-55422,-189216,-33783,3552253,-49755963,-16077994
0.332993,332.992860,-0.037105,-0.137498,-0.100583,0.064325,-0.947851,-0.308254,-24317,-90111,-65918,3372468,-49694667,-16161397
0.333973,333.973260,-0.232011,0.012799,-0.148000,0.071672,-0.952271,-0.307598,-152051,8388,-96993,3757691,-49926422,-16127009
0.335003,335.002680,0.059229,0.013232,-0.101239,0.065096,-0.950557,-0.310901,38816,8672,-66348,3412910,-49836589,-16300172
0.335983,335.983080,-0.182146,0.060422,0.046486,0.064600,-0.948681,-0.311352,-119371,39598,30465,3386896,-49738231,-16323803
0.337012,337.012500,-0.034720,-0.041951,0.240334,0.067228,-0.947930,-0.307447,-22754,-27493,157505,3524669,-49698829,-16119066
0.337993,337.992900,0.109494,0.060185,0.141949,0.064144,-0.948911,-0.307957,71758,39443,93028,3362973,-49750281,-16145798
0.338973,338.973300,-0.135454,-0.085733,-0.246048,0.063679,-0.948632,-0.304950,-88771,-56186,-161250,3338638,-49735657,-15988147
0.340003,340.002720,-0.233820,0.165176,-0.294118,0.065494,-0.948200,-0.311418,-153236,108250,-192753,3433798,-49712978,-16327263
0.340983,340.983120,0.012778,-0.289023,-0.003491,0.065333,-0.949917,-0.307842,8374,-189414,-2288,3425306,-49802989,-16139797
0.342013,342.012540,0.206645,0.010432,0.141304,0.065956,-0.947367,-0.310721,135427,6837,92605,3458017,-49669338,-16290739
0.342993,342.992940,0.255936,-0.189871,0.140993,0.064193,-0.949259,-0.306607,167730,-124434,92401,3365538,-49768497,-16075061
0.344022,344.022360,0.060231,-0.038229,-0.003830,0.063102,-0.947119,-0.308206,39473,-25054,-2510,3308338,-49656322,-16158848
0.345003,345.002760,0.011757,-0.038414,-0.003505,0.065517,-0.949409,-0.309567,7705,-25175,-2297,3434984,-49776388,-16230239
0.345983,345.983160,0.010541,0.162743,-0.052220,0.067613,-0.947813,-0.309292,6908,106655,-34223,3544861,-49692697,-16215834
0.347013,347.012580,0.060611,0.160245,0.142267,0.064986,-0.947609,-0.308991,39722,105018,93236,3407141,-49681992,-16200026
0.347993,347.992980,-0.082611,0.106216,0.386757,0.069164,-0.949958,-0.310974,-54140,69610,253465,3626161,-49805145,-16304012
0.349022,349.022400,0.012741,0.109268,0.191298,0.068856,-0.946854,-0.308793,8350,71610,125369,3610021,-49642435,-16189663
0.350003,350.002800,-0.036336,0.159877,0.142914,0.069344,-0.947864,-0.307493,-23813,104777,93660,3635620,-49695354,-16121477
0.350983,350.983200,0.202666,-0.082433,-0.394424,0.063258,-0.949264,-0.304944,132819,-54023,-258490,3316560,-49768780,-15987841
0.352013,352.012620,-0.184151,0.163350,-0.148332,0.070454,-0.949069,-0.308215,-120685,107053,-97211,3693842,-49758543,-16159323
0.352993,352.993020,-0.135257,-0.036555,-0.197348,0.065795,-0.948766,-0.305987,-88642,-23957,-129334,3449563,-49742641,-16042547
0.354022,354.022440,0.110118,-0.190295,0.093260,0.066497,-0.945858,-0.307562,72167,-124712,61119,3486334,-49590217,-16125107
0.355003,355.002840,-0.135266,0.062744,-0.148651,0.062061,-0.948228,-0.307627,-88648,41120,-97420,3253773,-49714468,-16128494
0.355983,355.983240,0.060632,-0.039445,0.044873,0.066088,-0.948028,-0.309455,39736,-25851,29408,3464906,-49703964,-16224375
0.357013,357.012660,-0.279677,-0.088844,-0.098967,0.064834,-0.949793,-0.304587,-183289,-58225,-64859,3399150,-49796508,-15969132
0.357993,357.993060,-0.086394,0.062257,-0.100272,0.065434,-0.948858,-0.308531,-56619,40801,-65714,3430650,-49747479,-16175926
