X_GYRO_LWR,Y_GYRO_LWR,Z_GYRO_LWR,X_ACCL_LWR,Y_ACCL_LWR,Z_ACCL_LWR,DATA_CNTR,TIME_STAMP_LWR,USB_TIMESTAMP_MS
-119880,105123,30577,3352095,-49680178,-16076414,42233,5569,411.1679
-88623,-24389,-97299,3616305,-49809024,-16202987,42234,5590,411.1679
-87042,-157539,30380,3556902,-49794991,-16093277,42235,5610,411.1679
39888,-58952,61443,3550704,-49824304,-16224390,42236,5630,411.1679
166576,-155694,-35154,3393105,-49840268,-16111516,42237,5651,411.1679
168005,-60227,188267,3679438,-49888002,-16055876,42238,5671,411.1679
-25094,41108,-65809,3616099,-49752939,-16039482,42239,5692,411.1679
70610,-57073,-66440,3422379,-49622596,-16343753,42240,5712,411.1679
132431,109165,-194546,3516910,-49700570,-16010363,42241,5732,411.1679
-120410,171258,-1344,3553074,-49653004,-16069565,42242,5753,411.1679
72842,-158693,156991,3373592,-49747744,-16055572,42243,5773,411.1679
39901,-189464,-2385,3355224,-49597754,-16047296,42244,5794,411.1679
39626,-58512,29525,3375483,-49724950,-16013871,42245,5814,411.1679
134662,7545,28885,3410359,-49726636,-16016194,42246,5834,411.1679
-57264,139531,-65603,3366552,-49836261,-16024662,42247,5855,411.1679
-25865,-88085,-225392,3444183,-49789863,-15969544,42248,5875,428.0316
-120008,72621,-1338,3455292,-49720089,-16063846,42249,5896,428.0316
-56855,-24456,-97512,3344245,-49752879,-16235125,42250,5916,428.0316
-184060,7908,-96664,3318212,-49760843,-16059149,42251,5936,428.0316
-118426,-60623,126341,3514077,-49651357,-16029268,42252,5957,428.0316
-56066,-58624,-1754,3583162,-49884746,-15936677,42253,5977,428.0316
7601,-58823,29801,3483660,-49853567,-16081944,42254,5998,428.0316
-25875,41797,-129583,3594962,-49626675,-16320519,42255,6018,428.0316
-56584,-90594,-65527,3524157,-49668128,-16149479,42256,6038,428.0316
38712,-24975,-34249,3429215,-49440433,-16001654,42257,6059,428.0316
-25091,40478,-33829,3607968,-49757134,-16000891,42258,6079,428.0316
-56075,39039,62137,3547193,-49865448,-16177074,42259,6100,428.0316
-55819,103856,125970,3420003,-49856423,-16086561,42260,6120,428.0316
-23912,5872,93845,3501411,-49831177,-16220317,42261,6140,428.0316
-183401,-26260,-846,3450936,-49843394,-16011268,42262,6161,428.0316
-55947,71448,94053,3377910,-49916335,-16027339,42263,6181,428.0316
-54889,-60822,157897,3293340,-49778084,-16212545,42264,6202,428.0316
103554,-26932,124916,3346841,-49758553,-16104063,42265,6222,445.0352
37788,74446,-98090,3431533,-49788292,-16079033,42266,6242,445.0352
104077,-27810,188752,3467698,-49532234,-15927829,42267,6263,445.0352
70205,106097,-2551,3489350,-49812284,-16083134,42268,6283,445.0352
8117,5553,125551,3445001,-49757794,-16238295,42269,6304,445.0352
101329,9431,-130429,3422770,-49757681,-16106080,42270,6324,445.0352
-54761,-28413,189813,3310868,-49666249,-16032932,42271,6344,445.0352
39483,104218,125333,3538371,-49634755,-16064106,42272,6365,445.0352
37398,42478,-161925,3484624,-49625349,-16130695,42273,6385,445.0352
6937,40160,-2123,3478101,-49771731,-16199225,42274,6406,445.0352
102636,7234,29160,3469142,-49837208,-16057148,42275,6426,445.0352
-89156,106372,-65326,3539424,-49754600,-16223443,42276,6446,445.0352
133364,-56143,-130638,3438609,-49845636,-16003563,42277,6467,445.0352
101457,41840,-98513,3496172,-49726053,-16156966,42278,6487,445.0352
-24319,169671,125754,3464580,-49781435,-16004526,42279,6508,445.0352
-183145,38556,62986,3360246,-49688501,-16132456,42280,6528,445.0352
-58829,141537,-225130,3295341,-49703042,-15934029,42281,6548,445.0352
-25200,-187697,-161575,3349811,-49853494,-16215798,42282,6569,462.553
-88768,138343,-1668,3579016,-49624283,-16190171,42283,6589,462.553
6401,171553,-2306,3289145,-49894957,-16086167,42284,6610,462.553
-24698,7193,-2085,3472963,-49654003,-16073124,42285,6630,462.553
7483,-221741,-66120,3412857,-49778281,-16087420,42286,6650,462.553
-25342,-89592,-129751,3356312,-49857215,-16099205,42287,6671,462.553
-24722,268219,125573,3310898,-49814217,-15993122,42288,6691,462.553
-88494,7391,-33578,3561615,-49831838,-16031077,42289,6712,462.553
-213734,3832,190697,3379444,-49887647,-16055938,42290,6732,462.553
-152437,170949,-1244,3491497,-49795458,-15968811,42291,6752,462.553
70733,39964,29195,3482680,-49785765,-16115968,42292,6773,462.553
132170,108977,-194659,3361499,-49762230,-16014836,42293,6793,462.553
-24570,39602,29831,3446895,-49889251,-16180161,42294,6814,462.553
-25354,40920,-65923,3511732,-49833072,-16230748,42295,6834,462.553
38977,-90669,-34421,3387767,-49756111,-16139229,42296,6854,462.553
-151500,-58985,-1231,3512612,-49861338,-16071474,42297,6875,462.553
69803,204642,-2731,3721032,-49803592,-16181199,42298,6895,462.553
5374,-22457,-225721,3239474,-49725001,-16135639,42299,6916,479.0222
-153865,75482,-224666,3472898,-49681170,-16191479,42300,6936,479.0222
229450,-57097,-35697,3292123,-49629210,-15988725,42301,6956,479.0222
-88889,40678,-65498,3186236,-49883931,-16103056,42302,6977,479.0222
134931,-58777,60695,3406659,-49772147,-16091636,42303,6997,479.0222
8384,-60139,125380,3458110,-49765150,-16033119,42304,7018,479.0222
-25093,40575,-34005,3427683,-49675510,-16187555,42305,7038,479.0222
-23799,168983,189414,3538918,-49730114,-16314089,42306,7058,479.0222
101721,-23664,-98685,3504863,-49727551,-16034329,42307,7079,479.0222
71395,-58831,61119,3662273,-49876482,-16238650,42308,7099,479.0222
-88367,39987,-1662,3513242,-49735619,-16011579,42309,7120,479.0222
-25221,8260,-65863,3499138,-49760522,-16007890,42310,7140,479.0222
38175,106605,-34318,3621633,-49720162,-16079052,42311,7160,479.0222
37926,-23468,-130064,3285799,-49641967,-16071906,42312,7181,479.0222
-88622,-24830,-65379,3405431,-49850541,-16130112,42313,7201,479.0222
70611,-57514,-34521,3459117,-49686977,-16017462,42314,7222,479.0222
70733,40151,29309,3508371,-49734382,-16225195,42315,7242,479.0222
135455,-59470,124645,3525949,-49657949,-16197007,42316,7262,496.7221
-56981,-57117,-97508,3430061,-49706427,-16196291,42317,7283,496.7221
166298,40073,60591,3558484,-49749610,-16059415,42318,7303,496.7221
38443,40909,-34313,3479355,-49687063,-16137846,42319,7324,496.7221
-151749,-188871,-96864,3544277,-49768379,-16082592,42320,7344,496.7221
-24819,-90284,-65800,3599285,-49766084,-16214903,42321,7364,496.7221
-55680,5941,93996,3507955,-49520099,-16147666,42322,7385,496.7221
-153342,74790,-160715,3514783,-49721549,-16121513,42323,7405,496.7221
-183784,-123296,-96655,3701170,-49869889,-16255121,42324,7426,496.7221
-86925,4941,158045,3547484,-49719227,-16158588,42325,7446,496.7221
-88488,-57678,-65378,3401570,-49871194,-16138977,42326,7466,496.7221
-22708,-289568,93801,3562202,-49920908,-16215331,42327,7487,496.7221
101972,106406,-2824,3412797,-49826317,-16297925,42328,7507,496.7221
-26017,140090,-97731,3573667,-49804874,-16010341,42329,7528,496.7221
103955,-125286,124861,3420777,-49751389,-16066596,42330,7548,496.7221
-56988,8138,-65594,3427913,-49694034,-16169404,42331,7568,496.7221
-121192,172136,-65178,3536162,-49822578,-16247263,42332,7589,496.7221
37773,205148,-34323,3544276,-49791312,-16159655,42333,7609,513.2492
-56069,-26027,30162,3496740,-49760936,-16144786,42334,7630,513.2492
-182483,-60237,94849,3436087,-49664801,-16089884,42335,7650,513.2492
-54360,-126768,189759,3520671,-49717592,-16191690,42336,7670,513.2492
38305,8941,-98150,3418554,-49766213,-16205533,42337,7691,513.2492
71887,71682,125058,3444062,-49681640,-16233165,42338,7711,513.2492
70975,40592,-2612,3321739,-49744760,-16201735,42339,7732,513.2492
-55171,-59313,62079,3401278,-49675549,-16098574,42340,7752,513.2492
72161,-59270,93148,3429495,-49786232,-16073031,42341,7772,513.2492
-150213,-60114,94633,3273670,-49842071,-16188958,42342,7793,513.2492
-150353,37989,126545,3447928,-49831923,-16256060,42343,7813,513.2492
104164,201436,252512,3536118,-49622484,-16086516,42344,7834,513.2492
41044,-27861,189113,3488343,-49740356,-16090631,42345,7854,513.2492
103004,40273,29094,3503621,-49845587,-16239291,42346,7874,513.2492
134517,-24422,-34950,3518682,-49844688,-16023504,42347,7895,513.2492
-55171,-59313,62079,3485737,-49695084,-16077547,42348,7915,513.2492
230598,39877,92081,3529957,-49645494,-16178137,42349,7936,513.2492
-88635,-89205,-161133,3453507,-49584347,-16067862,42350,7956,530.2513
-119504,72276,30577,3528604,-49707345,-16212228,42351,7976,530.2513
71236,40152,29307,3450780,-49876935,-16190336,42352,7997,530.2513
38952,-24345,-66231,3457746,-49607099,-16120008,42353,8017,530.2513
71243,-25103,-2608,3449028,-49714032,-16071849,42354,8038,530.2513
7184,-24466,-66019,3432453,-49712304,-16109266,42355,8058,530.2513
41177,-60709,189114,3548313,-49678775,-16354768,42356,8078,530.2513
-150608,-26827,62713,3474812,-49781357,-16000071,42357,8099,530.2513
39998,-26103,61440,3524820,-49542384,-16104094,42358,8119,530.2513
70458,-23784,-98362,3474142,-49784163,-16238597,42359,8140,530.2513
-23148,5624,125699,3426389,-49751920,-16265412,42360,8160,530.2513
8631,-124768,61658,3576794,-49768349,-16192046,42361,8180,530.2513
-215701,-154775,-192198,3306549,-49845842,-16226114,42362,8201,530.2513
-87852,-90354,-65379,3462580,-49800195,-16066787,42363,8221,530.2513
-214661,-91277,-32612,3290411,-49572657,-16301060,42364,8242,530.2513
-182115,-27219,94844,3503328,-49791690,-16130672,42365,8262,530.2513
-54776,-92431,93999,3405643,-49575173,-16236266,42366,8282,530.2513
-87330,-91232,-1658,3501596,-49682982,-16220590,42367,8303,547.2931
7705,-25175,-2298,3442813,-49699576,-16042889,42368,8323,547.2931
-56231,73127,-1879,3524219,-49528408,-16222338,42369,8344,547.2931
-87871,105415,30248,3526443,-49659530,-16064549,42370,8364,547.2931
70833,138866,29186,3520979,-49875701,-16088464,42371,8384,547.2931
-23533,-91431,29836,3334839,-49766723,-16038378,42372,8405,547.2931
103672,-123796,28989,3498752,-49610854,-16173938,42373,8425,547.2931
-56091,-24977,-33792,3561880,-49706519,-16095739,42374,8446,547.2931
7967,-25614,29620,3460668,-49806317,-16035547,42375,8466,547.2931
-152306,-56428,-160825,3475209,-49682983,-16122826,42376,8486,547.2931
-246563,-58549,-32517,3467149,-49707944,-16175085,42377,8507,547.2931
-89446,173308,-129345,3479230,-49714306,-16276711,42378,8527,547.2931
71240,-24934,-2722,3423838,-49706579,-16223060,42379,8548,547.2931
-87470,6871,30254,3446986,-49776618,-16335904,42380,8568,547.2931
39084,-57023,-66345,3569013,-49782568,-16094602,42381,8588,547.2931
72311,-287716,-2707,3480834,-49796016,-16095393,42382,8609,547.2931
-56620,41158,-65714,3385373,-49937882,-16334519,42383,8629,547.2931
7700,40081,29616,3537709,-49733413,-16040186,42384,8650,564.3635
167061,39805,92391,3296376,-49852093,-16192862,42385,8670,564.3635
-24202,72808,29826,3479850,-49897097,-16173605,42386,8690,564.3635
-87476,72127,62169,3413926,-49722994,-16163228,42387,8711,564.3635
-55849,170351,93870,3584587,-49783264,-16357874,42388,8731,564.3635
7316,-57144,-66132,3405742,-49741831,-16229915,42389,8752,564.3635
-55548,-221981,-65699,3710191,-49871005,-15982938,42390,8772,564.3635
-244599,-94829,190912,3332547,-49777404,-16139681,42391,8792,564.3635
39736,-25850,29407,3510465,-49884410,-16183575,42392,8813,564.3635
6521,74330,-98058,3383072,-49723420,-16177956,42393,8833,564.3635
8109,-124075,-2292,3361127,-49762637,-16135127,42394,8854,564.3635
-88520,73527,-65389,3537319,-49915199,-16262645,42395,8874,564.3635
-153235,107891,-192638,3443145,-49730490,-16051150,42396,8894,564.3635
-55292,-157166,-1752,3705901,-49885856,-16113833,42397,8915,564.3635
137011,-126671,220400,3478263,-49729858,-16001015,42398,8935,564.3635
166279,40766,-3248,3541687,-49937824,-16287371,42399,8956,564.3635
38940,105979,-2403,3447202,-49753443,-16173352,42400,8976,564.3635
71504,-25731,29310,3210773,-49731565,-16145610,42401,8996,581.3736
-25385,172312,-65818,3518482,-49707314,-16176344,42402,9017,581.3736
102890,-122836,-66650,3431211,-49792797,-16194769,42403,9037,581.3736
-152310,8469,-128796,3350287,-49907207,-16273714,42404,9058,581.3736
-24984,73768,-65813,3412972,-49630167,-16107507,42405,9078,581.3736
-87084,103737,126118,3402813,-49761503,-15968583,42406,9098,581.3736
134110,139189,-3042,3472280,-49781882,-16167831,42407,9119,581.3736
-86811,-27213,94207,3511303,-49750121,-16040606,42408,9139,581.3736
104051,38327,156766,3424644,-49743259,-16132340,42409,9160,581.3736
7446,-25094,-34101,3371121,-49712761,-16043089,42410,9180,581.3736
40528,-92427,93362,3363546,-49778919,-16112536,42411,9201,581.3736
72825,-158441,125071,3379581,-49908375,-16124676,42412,9221,581.3736
103661,6358,92932,3292592,-49860151,-16161897,42413,9241,581.3736
-24053,-90910,-33885,3492821,-49758683,-16084524,42414,9262,581.3736
-88921,172070,-65394,3535061,-49715300,-16187411,42415,9282,581.3736
-120147,-24697,-97088,3661559,-49802152,-16169151,42416,9303,581.3736
7191,-89910,-97933,3459924,-49888366,-15983065,42417,9323,581.3736
-118974,6141,62500,3664526,-49851214,-16084821,42418,9343,598.362
-22868,-190584,61874,3405824,-49593744,-16277773,42419,9364,598.362
164576,76439,-194758,3469704,-49853298,-15992860,42420,9384,598.362
-89834,238833,-129233,3339952,-49757310,-16346954,42421,9405,598.362
38939,301495,125259,3454263,-49810805,-16149828,42422,9425,598.362
-55408,-124570,30109,3555200,-49830109,-16140672,42423,9445,598.362
-119346,-26266,30470,3373853,-49799606,-16197339,42424,9466,598.362
-119060,-287730,-65269,3469728,-49705272,-16023187,42425,9486,598.362
-151771,7339,-33156,3454891,-49539155,-16128717,42426,9507,598.362
71649,6426,93031,3589401,-49880430,-15931601,42427,9527,598.362
-119875,39868,-1451,3340000,-49657164,-15925904,42428,9547,598.362
-183137,-91325,-32938,3564794,-49622211,-16129172,42429,9568,598.362
38574,8504,-66347,3442110,-49810776,-16074799,42430,9588,598.362
165644,8986,-67196,3432349,-49883354,-16211173,42431,9609,598.362
-183143,-26069,-1023,3277462,-49623430,-16048888,42432,9629,598.362
-57149,302452,30027,3613209,-49720486,-16159993,42433,9649,598.362
-120405,106004,-33373,3690814,-49809608,-16023895,42434,9670,598.362
39079,203392,93232,3513763,-49856014,-16334763,42435,9690,615.4746
-88235,7581,-33579,3569456,-49838397,-16191041,42436,9711,615.4746
-87457,71518,94088,3576667,-49908124,-16160899,42437,9731,615.4746
5627,42989,-193809,3505428,-49783255,-16086990,42438,9751,615.4746
-87189,5822,94093,3565975,-49741917,-16253951,42439,9772,615.4746
166295,40515,28556,3506170,-49726221,-16262423,42440,9792,615.4746
9427,-61268,221132,3468526,-49800321,-16133110,42441,9813,615.4746
38963,40472,-2512,3420319,-49695566,-16005417,42442,9833,615.4746
133196,303616,-3165,3398994,-49671626,-16152446,42443,9853,615.4746
259252,-20422,-291256,3508347,-49707295,-16148077,42444,9874,615.4746
5883,107805,-129976,3434491,-49683080,-16000994,42445,9894,615.4746
-88370,40597,-33582,3515975,-49689029,-16230831,42446,9915,615.4746
102626,73290,28979,3400126,-49630844,-16247481,42447,9935,615.4746
71515,39442,93029,3240581,-49667572,-16184814,42448,9955,615.4746
164975,75730,-131036,3387978,-49818446,-16316648,42449,9976,615.4746
-151394,-25338,-33155,3449796,-49971743,-16241726,42450,9996,615.4746
7050,8551,-66048,3411094,-49976054,-16157029,42451,10017,615.4746
-23672,6671,61924,3431851,-50031879,-16317377,42452,10037,631.7883
-53986,-159007,157899,3452745,-49891584,-16275793,42453,10057,631.7883
40240,169393,189162,3607090,-49885199,-16162550,42454,10078,631.7883
-23933,7110,30006,3572321,-49897984,-16167001,42455,10098,631.7883
70611,-252233,-194042,3570674,-49920520,-16132082,42456,10119,631.7883
-88374,-89476,-129154,3503377,-49656102,-16180548,42457,10139,631.7883
72167,-124358,61294,3514468,-49540466,-16093768,42458,10159,631.7883
104317,-27013,156831,3446337,-49524988,-16137557,42459,10180,631.7883
103661,6714,92993,3584415,-49668725,-15943772,42460,10200,632.7881
6387,107533,-97884,3260616,-49592783,-16050635,42461,10221,632.7881
71759,39441,93203,3598566,-49497849,-15972420,42462,10241,632.7881
7835,7231,29793,3504245,-49742787,-16277433,42463,10261,632.7881
135422,72091,124694,3477810,-49669845,-15897059,42464,10282,632.7881
-54388,-60464,157894,3494074,-50015890,-16080319,42465,10302,632.7881
38162,42397,-130010,3441367,-49607239,-16116215,42466,10323,632.7881
37638,43276,-193846,3416422,-49764209,-16207835,42467,10343,632.7881
38818,8670,-66172,3514996,-49954813,-16353023,42468,10363,632.7881
199116,-221540,-3384,3326698,-49818846,-16211310,42469,10384,648.7982
164314,77046,-226615,3320428,-49775243,-16067514,42470,10404,648.7982
134631,138665,60855,3290634,-49724558,-16182990,42471,10425,648.7982
72039,-156767,29379,3377961,-49824562,-16262650,42472,10445,648.7982
-86551,-27297,126186,3454490,-49829318,-16119112,42473,10465,648.7982
9027,-158055,93639,3515348,-49612532,-16115546,42474,10486,648.7982
40138,-124208,29589,3384291,-49634589,-16077358,42475,10506,648.7982
72951,-125845,157049,3572064,-49710621,-16124884,42476,10527,648.7982
102361,-56513,-98511,3388808,-49665390,-16075705,42477,10547,648.7982
-86792,-222795,-1475,3470122,-49775742,-16151525,42478,10567,648.7982
7835,7062,29794,3370014,-49697225,-16300717,42479,10588,648.7982
-24309,-155537,-97774,3480797,-49635515,-16093765,42480,10608,648.7982
7694,105168,61589,3548521,-49791090,-16108006,42481,10629,649.805
-88393,106125,-33528,3485432,-49828798,-16077878,42482,10649,649.805
-23793,-91160,-2023,3437291,-49919948,-16087825,42483,10669,649.805
7566,72759,29673,3439685,-49825775,-16237823,42484,10690,649.805
-55299,-91720,30107,3517134,-49892138,-16078582,42485,10710,649.805
-151144,104565,62649,3361328,-49941722,-16190157,42486,10731,666.3382
72288,-26860,125008,3286212,-49977184,-16057997,42487,10751,666.3382
-55816,-156098,-65644,3521314,-49741922,-16090190,42488,10771,666.3382
-23270,-92039,61812,3433818,-49669210,-16174755,42489,10792,666.3382
40398,-124646,61390,3438892,-49728615,-16115444,42490,10812,666.3382
-119095,-91522,-1386,3391118,-49890279,-16298535,42491,10833,666.3382
-182376,-26947,62870,3415899,-49702204,-16131807,42492,10853,666.3382
-119377,104685,62437,3307302,-49728279,-16132925,42493,10873,666.3382
7451,-90161,-66072,3399745,-49702093,-16017975,42494,10894,666.3382
-89050,139851,-97366,3427365,-49657057,-16189372,42495,10914,666.3382
103654,71803,124790,3433328,-49761408,-16037392,42496,10935,666.3382
6528,9262,-129914,3340857,-49793874,-16179507,42497,10955,666.3382
-23672,6504,61807,3351422,-49818461,-16188086,42498,10975,666.3382
-151393,-25507,-33097,3410292,-49780921,-16253500,42499,10996,666.3382
40513,38274,157134,3565249,-49807259,-16082781,42500,11016,666.3382
